college_tier,cgpa,internships,github_projects,backlogs,hackathons,certifications,skills,advanced_skills,intermediate_skills,basic_skills,aptitude_score,job_role,salary_lpa
Tier 3,6.86,1,1,0,3,4,"Python, JavaScript, AWS, Django, SQL",0,3,2,46.9,Backend Developer,8.31
Tier 2,8.38,2,1,1,0,1,"TensorFlow, Docker, Node.js, Java",1,3,0,54.4,Backend Developer,17.95
Tier 3,4.56,3,1,2,0,0,"Git, HTML/CSS, Linux, Node.js",0,1,3,26.8,Junior Developer,3.65
Tier 2,8.39,2,1,0,2,3,"React, Excel, AWS, PyTorch, Django, Java",1,4,1,69.8,Backend Developer,17.78
Tier 2,7.14,1,2,0,2,0,"Linux, Git",0,0,2,54.1,DevOps Engineer,6.08
Tier 1,8.86,0,5,1,1,3,"Deep Learning, JavaScript",1,0,1,71.6,Data Analyst,12.71
Tier 2,6.36,0,6,1,4,1,"PyTorch, React, Linux, TensorFlow",2,1,1,48.5,Software Engineer,10.01
Tier 2,6.98,2,3,0,1,2,"Node.js, TensorFlow, Django, Docker, Linux",1,3,1,53.7,Backend Developer,10.21
Tier 2,6.96,2,1,0,5,0,"Excel, Git",0,0,2,64.0,Data Analyst,6.41
Tier 1,6.0,0,1,1,2,2,"Java, Deep Learning, React, HTML/CSS",1,2,1,42.1,Junior Developer,8.8
Tier 1,8.38,0,2,0,1,3,Java,0,1,0,62.3,Backend Developer,10.0
Tier 2,7.93,3,4,2,2,2,"Machine Learning, SQL, Git",1,0,2,65.9,Data Scientist,16.6
Tier 3,7.46,0,2,0,1,2,React,0,1,0,65.5,Software Engineer,7.95
Tier 3,7.28,0,2,1,2,0,"Node.js, Python, Django",0,3,0,52.4,Backend Developer,8.5
Tier 3,8.86,1,1,1,4,6,"Deep Learning, Java, JavaScript, Linux, TensorFlow, PyTorch",3,1,2,78.5,ML Engineer,24.17
Tier 3,9.59,0,5,0,1,2,"Excel, SQL, Django, DSA, Node.js, Java",1,3,2,71.9,Backend Developer,17.63
Tier 3,6.28,4,3,2,2,2,"Django, Docker, React, HTML/CSS",0,3,1,31.1,Web Developer,7.58
Tier 3,7.09,2,2,0,3,1,"AWS, SQL, DSA, JavaScript",1,1,2,53.9,Data Analyst,12.82
Tier 1,6.51,0,2,0,0,1,PyTorch,1,0,0,36.5,Junior Developer,9.38
Tier 2,8.13,1,3,0,2,1,"Deep Learning, Docker, HTML/CSS, Linux",1,1,2,57.9,DevOps Engineer,19.85
Tier 1,5.83,1,2,2,1,2,"JavaScript, SQL, Excel, Machine Learning",1,0,3,44.4,Junior Developer,6.0
Tier 2,7.77,0,2,0,2,1,"Java, HTML/CSS, Git, Linux",0,1,3,50.4,DevOps Engineer,10.46
Tier 3,6.56,0,2,0,1,1,"DSA, Docker, Excel, HTML/CSS",1,1,2,45.9,Backend Developer,9.59
Tier 2,7.23,1,2,0,2,0,"HTML/CSS, Node.js, SQL, Git",0,1,3,42.7,Junior Developer,8.36
Tier 3,6.56,1,3,0,0,1,"Java, Node.js",0,2,0,50.4,Backend Developer,7.9
Tier 3,7.26,1,1,0,2,2,SQL,0,0,1,52.2,Backend Developer,5.98
Tier 1,5.87,2,0,1,3,0,"Deep Learning, Machine Learning",2,0,0,55.4,Junior Developer,5.9
Tier 3,5.98,1,1,1,1,1,"Django, Node.js, React",0,3,0,52.7,Web Developer,4.24
Tier 2,9.26,4,2,1,1,1,"JavaScript, AWS",0,1,1,70.2,Data Analyst,10.5
Tier 2,6.4,0,2,4,1,3,"Git, AWS",0,1,1,38.6,Junior Developer,6.25
Tier 2,6.63,1,1,0,1,0,"Git, Node.js, Python",0,2,1,55.2,DevOps Engineer,8.06
Tier 2,7.48,0,3,0,1,0,"Java, SQL, DSA, Deep Learning",2,1,1,60.7,Backend Developer,16.48
Tier 1,7.75,0,1,0,0,1,"JavaScript, PyTorch, Node.js",1,1,1,52.8,Web Developer,15.07
Tier 3,6.34,1,2,3,5,2,"AWS, SQL, HTML/CSS, Python, TensorFlow",1,2,2,44.8,Backend Developer,10.15
Tier 3,8.22,0,1,1,2,2,"HTML/CSS, PyTorch, Linux",1,0,2,71.7,DevOps Engineer,12.2
Tier 3,8.58,1,1,0,2,3,"Java, AWS, DSA, Django, TensorFlow, Git",2,3,1,54.5,Software Engineer,22.13
Tier 1,6.28,1,1,0,0,3,"JavaScript, HTML/CSS, Deep Learning, Linux, Machine Learning",2,0,3,51.2,Junior Developer,9.11
Tier 2,7.72,0,1,0,0,3,"JavaScript, React, Linux",0,1,2,49.6,Web Developer,10.39
Tier 1,8.61,1,0,0,2,1,"JavaScript, TensorFlow",1,0,1,67.5,Data Analyst,13.05
Tier 3,5.22,1,1,1,1,4,"React, Django, Node.js",0,3,0,24.0,Junior Developer,3.62
Tier 3,4.7,0,2,0,2,1,"Deep Learning, Node.js, AWS",1,2,0,32.7,Junior Developer,4.26
Tier 2,6.97,1,2,1,2,2,"Java, Docker",0,2,0,53.0,Backend Developer,7.74
Tier 2,6.46,1,3,0,2,6,DSA,1,0,0,47.5,Software Engineer,10.01
Tier 2,6.87,1,4,0,2,2,"JavaScript, Git, Python, Django, Deep Learning",1,2,2,44.1,Junior Developer,8.89
Tier 2,9.65,0,3,1,1,5,"Machine Learning, JavaScript, Django, Git, Java, AWS",1,3,2,75.6,Backend Developer,17.84
Tier 3,6.12,1,2,0,2,4,React,0,1,0,36.1,Software Engineer,7.7
Tier 2,6.08,0,0,0,2,2,"DSA, Java, TensorFlow, JavaScript",2,1,1,55.2,Junior Developer,8.83
Tier 1,6.96,0,4,0,0,1,"AWS, Git, PyTorch, Java",1,2,1,49.4,DevOps Engineer,9.79
Tier 2,6.76,1,1,2,3,0,"Linux, PyTorch, Django",1,1,1,47.4,Backend Developer,10.16
Tier 3,6.77,3,4,2,0,2,"React, Excel, HTML/CSS, SQL",0,1,3,48.2,Data Analyst,8.07
Tier 3,6.05,2,2,2,2,3,"Linux, Git, Django, React, TensorFlow",1,2,2,50.3,Software Engineer,10.16
Tier 3,9.2,2,2,0,3,2,"Git, PyTorch",1,0,1,57.8,DevOps Engineer,18.47
Tier 1,7.51,0,2,2,1,2,"TensorFlow, SQL",1,0,1,57.1,Data Scientist,15.4
Tier 1,9.48,1,0,0,2,1,Deep Learning,1,0,0,79.4,Data Scientist,24.25
Tier 2,6.23,1,2,1,4,4,"PyTorch, AWS, DSA, Python, Docker",2,3,0,49.3,Backend Developer,9.67
Tier 3,7.14,0,2,0,2,1,"TensorFlow, Machine Learning, Linux",2,0,1,57.7,Data Scientist,13.4
Tier 2,8.81,1,2,0,1,1,"SQL, DSA, HTML/CSS, Java, Docker, JavaScript",1,2,3,66.3,Backend Developer,16.9
Tier 3,8.13,0,3,0,1,2,"Excel, AWS, Docker, HTML/CSS, Machine Learning",1,2,2,60.1,DevOps Engineer,16.14
Tier 3,7.02,2,4,0,1,0,"AWS, Django",0,2,0,43.2,Backend Developer,10.12
Tier 3,7.87,1,2,0,1,1,"HTML/CSS, AWS, Linux",0,1,2,53.9,DevOps Engineer,9.53
Tier 2,6.67,1,1,2,1,3,"Deep Learning, Django, Docker, Linux, PyTorch",2,2,1,54.0,Backend Developer,9.62
Tier 3,4.92,0,3,1,1,3,"AWS, Linux",0,1,1,23.3,Junior Developer,3.3
Tier 2,6.63,0,1,2,1,3,"React, Java",0,2,0,56.6,Software Engineer,8.36
Tier 2,6.27,0,3,1,6,1,"Node.js, DSA",1,1,0,40.1,Software Engineer,10.46
Tier 2,5.89,4,3,0,1,0,"SQL, Python, Excel, Git",0,1,3,38.4,Junior Developer,4.91
Tier 2,6.66,1,5,2,0,2,"Django, HTML/CSS, Node.js, TensorFlow",1,2,1,48.5,Web Developer,10.14
Tier 2,4.0,4,4,0,0,4,"AWS, DSA",1,1,0,33.4,Junior Developer,4.43
Tier 3,9.49,1,0,0,2,5,TensorFlow,1,0,0,67.2,Data Scientist,17.29
Tier 3,7.22,1,1,0,2,1,"Excel, SQL",0,0,2,47.6,Data Analyst,6.63
Tier 3,7.03,1,3,3,0,3,"PyTorch, JavaScript, Linux, Java, Docker",1,2,2,53.6,Backend Developer,11.84
Tier 3,6.05,1,2,0,1,1,"Linux, PyTorch",1,0,1,44.4,Junior Developer,9.24
Tier 3,5.78,1,2,0,0,1,"SQL, PyTorch",1,0,1,37.9,Junior Developer,6.23
Tier 3,6.95,0,2,0,1,1,Deep Learning,1,0,0,62.8,Junior Developer,8.85
Tier 2,6.53,0,2,3,3,2,"PyTorch, TensorFlow, Git, Machine Learning",3,0,1,56.2,DevOps Engineer,10.24
Tier 2,5.04,1,0,0,1,2,TensorFlow,1,0,0,43.5,Junior Developer,4.59
Tier 2,6.45,1,3,1,1,2,"Docker, Deep Learning, Node.js, Python, Java",1,4,0,45.9,Backend Developer,9.76
Tier 1,5.3,0,5,1,4,3,"HTML/CSS, Deep Learning, SQL",1,0,2,42.8,Junior Developer,4.86
Tier 2,8.31,1,2,0,3,3,"Python, AWS, React, SQL, HTML/CSS",0,3,2,57.2,Backend Developer,10.59
Tier 2,6.13,0,3,1,1,4,PyTorch,1,0,0,42.6,Junior Developer,8.45
Tier 2,6.84,1,2,1,1,2,"Excel, Linux",0,0,2,48.6,Data Analyst,6.72
Tier 2,8.83,0,2,0,3,0,Excel,0,0,1,62.7,Data Analyst,6.45
Tier 1,8.21,0,2,0,2,2,"Docker, PyTorch",1,1,0,67.2,Backend Developer,17.78
Tier 3,7.77,0,2,0,2,3,"Python, Django, Node.js, Linux, Docker",0,4,1,67.0,Backend Developer,10.66
Tier 3,6.94,1,5,3,1,2,"JavaScript, DSA, Excel",1,0,2,59.4,Data Analyst,9.72
Tier 3,7.51,0,1,0,2,1,SQL,0,0,1,51.2,Backend Developer,7.04
Tier 2,6.63,2,5,0,4,2,Linux,0,0,1,36.2,DevOps Engineer,6.43
Tier 2,5.78,0,1,2,2,1,TensorFlow,1,0,0,37.0,Junior Developer,5.8
Tier 2,5.92,1,2,2,0,3,"Node.js, React, DSA, Excel",1,2,1,40.2,Web Developer,6.65
Tier 3,6.25,2,0,0,1,2,"Docker, Deep Learning, React, Java, AWS",1,4,0,52.9,Backend Developer,10.54
Tier 2,8.11,1,4,0,1,3,"DSA, Node.js, Python, Docker",1,3,0,59.9,Backend Developer,18.11
Tier 3,7.17,1,0,2,1,2,"Git, HTML/CSS, Java, PyTorch, Python",1,2,2,57.6,Junior Developer,8.56
Tier 2,6.7,0,1,0,4,2,"Django, Excel, PyTorch",1,1,1,56.3,Backend Developer,9.81
Tier 3,7.49,0,3,0,2,1,"Java, SQL, PyTorch, Excel",1,1,2,48.1,Backend Developer,13.62
Tier 2,6.39,1,2,0,2,1,Excel,0,0,1,48.9,Data Analyst,6.29
Tier 2,6.14,1,2,4,1,2,"Java, Python, Linux",0,2,1,41.4,Backend Developer,6.83
Tier 1,6.93,0,3,0,0,2,HTML/CSS,0,0,1,48.4,Junior Developer,6.37
Tier 1,7.74,0,1,1,2,2,"AWS, Python, Git",0,2,1,52.2,DevOps Engineer,10.48
Tier 2,5.55,1,3,0,0,0,"DSA, JavaScript",1,0,1,42.6,Junior Developer,6.22
Tier 3,8.55,1,0,0,2,2,AWS,0,1,0,66.3,DevOps Engineer,9.94
Tier 3,8.3,1,1,2,0,2,"Django, Java, Linux, Deep Learning, Python",1,3,1,58.4,Backend Developer,14.45
Tier 2,7.56,1,5,1,2,4,"Django, TensorFlow, JavaScript, HTML/CSS, Excel",1,1,3,57.9,Web Developer,15.51
Tier 2,8.73,3,0,2,0,1,"Java, Python, DSA, PyTorch, JavaScript, AWS",2,3,1,71.2,Software Engineer,22.08
Tier 2,6.78,0,3,0,2,0,JavaScript,0,0,1,42.7,Data Analyst,6.39
Tier 2,6.84,1,5,1,3,2,"Deep Learning, Java, Excel, Linux",1,1,2,69.2,Backend Developer,9.95
Tier 2,6.1,1,3,0,1,2,"Docker, Node.js, DSA",1,2,0,48.9,Backend Developer,9.82
Tier 2,8.08,1,1,0,2,0,"Django, Docker, AWS, Java, JavaScript, React",0,5,1,50.8,Backend Developer,10.12
Tier 2,7.51,0,3,0,2,2,"Machine Learning, PyTorch, JavaScript, Python, Docker",2,2,1,71.0,ML Engineer,16.21
Tier 1,6.89,2,3,0,4,1,"PyTorch, Node.js, TensorFlow, Machine Learning, SQL",3,1,1,62.6,Backend Developer,10.29
Tier 3,6.08,3,2,0,0,2,"Node.js, Linux",0,1,1,35.5,Web Developer,7.46
Tier 2,8.48,0,2,0,1,1,"Machine Learning, SQL",1,0,1,61.1,Data Scientist,18.06
Tier 2,8.11,1,4,2,2,2,"Docker, JavaScript, Excel, Java, PyTorch",1,2,2,59.0,Backend Developer,16.98
Tier 1,6.41,0,1,1,0,0,"Machine Learning, AWS",1,1,0,54.6,Junior Developer,8.51
Tier 3,6.62,1,3,0,2,4,"Java, HTML/CSS, Docker",0,2,1,47.3,Backend Developer,7.65
Tier 2,7.36,0,0,1,5,1,"Docker, AWS, Machine Learning, HTML/CSS",1,2,1,59.4,DevOps Engineer,15.83
Tier 1,5.29,0,1,2,1,3,"Deep Learning, DSA, Node.js",2,1,0,43.3,Junior Developer,4.54
Tier 2,8.56,1,2,1,0,4,Machine Learning,1,0,0,58.9,Data Scientist,20.38
Tier 2,7.34,2,6,1,3,0,"SQL, Excel, Docker, AWS",0,2,2,53.7,Backend Developer,10.11
Tier 3,5.37,0,3,1,1,1,"React, PyTorch, Django, Java",1,3,0,43.3,Junior Developer,4.59
Tier 3,9.0,0,0,0,1,2,"AWS, Java, Deep Learning, Django, Git",1,3,1,63.1,Backend Developer,17.48
Tier 1,5.73,1,4,1,1,1,"React, JavaScript",0,1,1,44.2,Web Developer,4.87
Tier 3,8.84,0,0,2,1,3,"Deep Learning, PyTorch, DSA, HTML/CSS, React, Git",3,1,2,65.8,Software Engineer,20.76
Tier 2,6.66,0,2,0,1,3,"Excel, Git, Machine Learning, Linux, React",1,1,3,60.0,DevOps Engineer,10.14
Tier 2,8.48,0,0,1,0,1,"PyTorch, Node.js, TensorFlow, HTML/CSS",2,1,1,74.1,ML Engineer,19.7
Tier 1,8.76,1,5,0,0,1,AWS,0,1,0,60.4,DevOps Engineer,10.06
Tier 2,8.36,1,3,0,3,1,"PyTorch, HTML/CSS",1,0,1,63.4,ML Engineer,21.02
Tier 1,6.49,2,1,0,2,4,"Excel, Python",0,1,1,41.1,Data Analyst,7.71
Tier 2,7.82,1,1,2,2,5,"Java, AWS, HTML/CSS, Linux",0,2,2,53.4,DevOps Engineer,10.61
Tier 3,6.89,0,3,2,2,3,React,0,1,0,50.9,Software Engineer,7.17
Tier 2,7.7,0,0,0,3,1,"PyTorch, Machine Learning, Java",2,1,0,63.4,ML Engineer,15.87
Tier 1,7.3,1,0,1,3,2,"Django, Node.js, Python, Java, Deep Learning",1,4,0,64.5,Backend Developer,15.62
Tier 2,6.68,2,4,1,1,2,"Java, PyTorch, Git",1,1,1,45.7,Junior Developer,8.67
Tier 2,6.07,3,2,0,1,5,Deep Learning,1,0,0,42.6,Junior Developer,8.62
Tier 3,7.31,2,0,0,1,1,"PyTorch, Excel, Django",1,1,1,51.5,Backend Developer,12.43
Tier 1,7.42,2,2,0,1,3,"Linux, Excel",0,0,2,56.2,Data Analyst,6.16
Tier 2,7.51,1,2,0,2,1,"React, Java, Linux, DSA",1,2,1,80.7,Software Engineer,15.54
Tier 3,6.54,0,5,0,0,1,Linux,0,0,1,47.5,DevOps Engineer,6.78
Tier 1,9.17,1,4,0,2,3,"AWS, Excel, Java, Docker, PyTorch, TensorFlow",2,3,1,65.4,Backend Developer,17.84
Tier 3,8.0,1,2,1,3,1,"React, Deep Learning, HTML/CSS, Django",1,2,1,58.5,Web Developer,14.87
Tier 1,5.86,1,0,0,0,3,"JavaScript, Git, Python",0,1,2,32.7,Junior Developer,5.0
Tier 2,6.74,2,4,1,4,1,"DSA, Java, Python, HTML/CSS",1,2,1,41.6,Junior Developer,8.38
Tier 3,6.02,0,1,2,5,2,"Java, TensorFlow, HTML/CSS",1,1,1,54.0,Junior Developer,8.45
Tier 3,5.92,1,0,1,0,2,"TensorFlow, PyTorch, Machine Learning, Django",3,1,0,54.8,Web Developer,6.07
Tier 3,5.74,1,1,0,0,5,"SQL, Node.js, Deep Learning",1,1,1,38.6,Web Developer,6.28
Tier 3,7.3,1,1,2,1,5,"JavaScript, Node.js, Django, Docker, Git",0,3,2,52.9,Web Developer,9.81
Tier 3,7.89,0,2,2,2,1,"Machine Learning, AWS",1,1,0,61.2,Data Scientist,11.39
Tier 1,9.11,1,0,0,1,5,"Deep Learning, Excel, AWS, React, Java, Machine Learning",2,3,1,70.0,Data Scientist,24.83
Tier 1,6.93,1,10,1,2,3,Django,0,1,0,55.0,Backend Developer,7.35
Tier 3,7.88,0,2,0,2,4,Deep Learning,1,0,0,59.5,Data Scientist,13.07
Tier 3,7.67,0,1,0,2,3,TensorFlow,1,0,0,59.4,Data Scientist,11.8
Tier 2,6.53,1,3,2,4,3,JavaScript,0,0,1,50.6,Data Analyst,6.78
Tier 1,8.86,0,0,0,2,0,"Java, Machine Learning",1,1,0,69.7,Backend Developer,17.5
Tier 1,8.04,1,2,0,0,2,Java,0,1,0,51.0,Backend Developer,10.35
Tier 2,5.32,3,1,0,1,1,"Machine Learning, Docker, Node.js, JavaScript",1,2,1,36.9,Junior Developer,4.39
Tier 1,8.14,0,1,0,1,5,Git,0,0,1,50.3,DevOps Engineer,6.82
Tier 1,5.63,2,2,1,0,5,"JavaScript, Java, Git",0,1,2,37.9,Junior Developer,5.0
Tier 2,6.92,0,0,1,3,2,"Docker, HTML/CSS, TensorFlow",1,1,1,47.3,Backend Developer,9.51
Tier 2,5.79,0,0,1,2,2,"React, HTML/CSS, PyTorch",1,1,1,34.8,Web Developer,5.95
Tier 2,7.78,0,2,1,1,3,"Git, SQL",0,0,2,50.9,Backend Developer,5.78
Tier 3,7.48,2,1,0,1,5,"Python, React",0,2,0,56.8,Software Engineer,10.42
Tier 1,6.89,1,2,1,3,2,"JavaScript, Git, PyTorch, Django",1,1,2,61.6,Junior Developer,9.28
Tier 1,5.9,2,1,3,0,0,"Git, HTML/CSS",0,0,2,33.9,Junior Developer,5.01
Tier 2,8.62,1,1,1,1,2,"Machine Learning, TensorFlow, Django, React, Node.js",2,3,0,70.8,Web Developer,15.43
Tier 3,7.16,1,4,0,1,1,"Machine Learning, Docker, HTML/CSS, Java",1,2,1,54.9,Backend Developer,15.58
Tier 3,5.17,1,4,1,4,2,"DSA, Linux",1,0,1,34.9,Junior Developer,4.44
Tier 3,6.74,1,3,0,2,0,"Machine Learning, DSA",2,0,0,49.2,Software Engineer,9.83
Tier 3,7.83,2,2,0,1,2,"Machine Learning, React, Java",1,2,0,64.2,Software Engineer,15.49
Tier 2,7.13,2,2,1,0,1,Excel,0,0,1,43.2,Data Analyst,6.02
Tier 3,5.57,0,2,1,2,1,Linux,0,0,1,42.1,Junior Developer,4.65
Tier 2,7.01,0,3,4,2,1,"Python, PyTorch, HTML/CSS, DSA",2,1,1,61.7,Junior Developer,9.14
Tier 3,6.52,0,4,1,1,2,"Linux, DSA, HTML/CSS",1,0,2,38.4,DevOps Engineer,9.78
Tier 2,8.39,0,1,0,3,1,"TensorFlow, Excel, HTML/CSS, React, Machine Learning",2,1,2,60.7,Data Scientist,22.61
Tier 2,7.67,1,2,0,1,0,"Django, AWS, Python, HTML/CSS, Docker",0,4,1,51.5,Backend Developer,10.54
Tier 2,6.64,2,3,1,4,0,"Machine Learning, Linux, DSA, Docker, React",2,2,1,53.3,DevOps Engineer,9.8
Tier 3,7.18,0,1,2,1,3,"Node.js, PyTorch, Machine Learning, Deep Learning",3,1,0,59.1,Data Scientist,15.88
Tier 1,6.77,1,1,0,2,2,"Deep Learning, AWS, DSA",2,1,0,58.3,DevOps Engineer,9.5
Tier 2,6.62,2,2,1,0,0,"Git, Docker, Linux",0,1,2,46.6,DevOps Engineer,7.79
Tier 3,6.53,2,3,2,1,2,"SQL, Machine Learning, HTML/CSS, Deep Learning",2,0,2,51.6,Backend Developer,10.35
Tier 3,7.37,0,3,0,4,3,"TensorFlow, Git",1,0,1,50.2,Data Scientist,13.96
Tier 2,7.33,3,1,1,2,1,"Docker, Java, Git",0,2,1,48.8,Backend Developer,9.91
Tier 3,5.51,0,3,1,3,0,"HTML/CSS, Excel, Django, AWS",0,2,2,50.7,Web Developer,4.68
Tier 2,8.02,0,1,0,1,2,"JavaScript, Docker, PyTorch, HTML/CSS, DSA, Node.js",2,2,2,70.1,Web Developer,15.25
Tier 3,5.57,1,1,2,1,6,Java,0,1,0,46.0,Junior Developer,4.5
Tier 1,6.67,1,2,1,0,4,AWS,0,1,0,48.1,DevOps Engineer,7.94
Tier 2,7.41,1,4,0,1,2,"AWS, HTML/CSS",0,1,1,47.6,DevOps Engineer,10.59
Tier 2,6.63,2,3,0,3,1,"TensorFlow, HTML/CSS, Machine Learning, Excel, Node.js",2,1,2,57.6,Web Developer,9.87
Tier 3,6.83,1,2,2,3,3,"JavaScript, Machine Learning, Node.js, AWS, Django",1,3,1,47.8,Web Developer,9.56
Tier 3,6.1,0,3,1,1,2,"DSA, TensorFlow, Linux",2,0,1,41.0,Software Engineer,10.54
Tier 2,7.17,1,4,0,1,4,"Linux, SQL, PyTorch",1,0,2,49.4,Backend Developer,16.57
Tier 3,5.77,2,2,0,3,0,"DSA, JavaScript, Git, SQL",1,0,3,43.4,Junior Developer,5.63
Tier 2,8.38,2,0,0,1,1,"TensorFlow, Deep Learning, Django, Docker, Java, Python",2,4,0,67.1,Backend Developer,17.57
Tier 1,5.86,1,1,2,0,1,"Docker, AWS",0,2,0,38.0,Junior Developer,4.72
Tier 2,9.59,4,3,1,1,0,"SQL, JavaScript, Docker, Django, React",0,3,2,69.9,Backend Developer,11.18
Tier 2,7.73,0,2,1,2,3,"JavaScript, Django, AWS, HTML/CSS, Linux",0,2,3,54.9,Web Developer,10.24
Tier 3,7.99,0,3,1,3,3,"React, AWS, HTML/CSS",0,2,1,54.9,Web Developer,10.22
Tier 1,7.47,0,0,0,1,1,"SQL, Python, TensorFlow, JavaScript",1,1,2,82.1,Data Analyst,12.85
Tier 2,6.89,1,0,1,2,3,"Git, Python, Java, DSA",1,2,1,38.4,Software Engineer,9.9
Tier 1,8.31,1,3,3,1,3,"Deep Learning, DSA, PyTorch, Java, Excel",3,1,1,64.7,ML Engineer,24.22
Tier 3,5.49,3,3,2,4,0,"Machine Learning, Python, TensorFlow",2,1,0,44.2,Junior Developer,4.36
Tier 2,9.65,0,1,1,1,3,"Linux, Java, PyTorch",1,1,1,70.1,Backend Developer,17.65
Tier 3,7.81,0,1,1,3,1,"TensorFlow, PyTorch, SQL",2,0,1,62.5,Data Scientist,13.98
Tier 2,6.37,0,2,1,1,5,Django,0,1,0,41.8,Backend Developer,7.81
Tier 3,5.43,1,1,0,2,1,"Node.js, Django, Git, HTML/CSS",0,2,2,34.4,Junior Developer,3.03
Tier 1,7.4,2,2,0,0,2,"PyTorch, Node.js, Linux, Machine Learning, Docker",2,2,1,66.2,DevOps Engineer,16.04
Tier 1,4.91,1,3,2,1,2,"PyTorch, JavaScript, Java",1,1,1,26.9,Junior Developer,4.38
Tier 2,6.11,3,4,1,0,1,"Node.js, JavaScript, Deep Learning",1,1,1,37.2,Web Developer,9.89
Tier 3,6.08,1,4,0,0,2,"DSA, React, Excel",1,1,1,45.7,Software Engineer,10.14
Tier 1,8.23,0,4,0,2,2,"JavaScript, Linux, AWS",0,1,2,55.9,DevOps Engineer,10.37
Tier 2,5.64,0,0,1,0,2,"Django, SQL",0,1,1,30.7,Web Developer,4.59
Tier 1,7.71,0,3,0,0,0,"TensorFlow, Git, Python, PyTorch",2,1,1,59.4,ML Engineer,15.97
Tier 2,5.3,0,1,0,1,2,"SQL, Excel, React, Deep Learning",1,1,2,42.7,Junior Developer,5.21
Tier 2,5.43,0,3,2,3,4,"AWS, Django, HTML/CSS",0,2,1,31.5,Junior Developer,4.0
Tier 1,5.77,0,1,1,2,2,"Excel, AWS",0,1,1,32.9,Junior Developer,4.79
Tier 2,7.45,0,1,0,1,0,"Excel, Deep Learning, Git",1,0,2,61.6,Data Analyst,13.34
Tier 2,4.93,0,0,2,0,2,React,0,1,0,38.2,Junior Developer,2.63
Tier 1,7.95,0,2,2,1,1,"AWS, Machine Learning",1,1,0,56.5,Data Scientist,15.75
Tier 3,6.23,0,4,0,1,1,"Django, Docker, HTML/CSS",0,2,1,58.8,Backend Developer,8.32
Tier 3,6.59,3,3,1,0,1,"Machine Learning, HTML/CSS, PyTorch",2,0,1,62.8,Junior Developer,9.2
Tier 2,6.09,2,3,0,0,0,"Django, HTML/CSS, Python",0,2,1,50.3,Backend Developer,7.64
Tier 3,5.75,0,4,4,0,1,Deep Learning,1,0,0,38.5,Junior Developer,5.93
Tier 3,7.9,2,1,0,1,2,"Python, Excel, Java",0,2,1,48.5,Backend Developer,10.19
Tier 2,9.88,0,2,2,2,3,"Node.js, Linux",0,1,1,69.9,DevOps Engineer,10.6
Tier 2,5.79,0,1,0,1,0,"Excel, PyTorch, Node.js",1,1,1,33.5,Web Developer,5.67
Tier 2,7.29,0,0,0,0,1,SQL,0,0,1,49.8,Backend Developer,6.03
Tier 2,8.08,3,3,0,0,2,"Java, Django, TensorFlow, AWS, Machine Learning, Deep Learning",3,3,0,66.2,Data Scientist,23.81
Tier 3,7.88,0,1,0,0,4,"TensorFlow, Django",1,1,0,62.6,Backend Developer,12.73
Tier 2,7.78,1,2,1,1,2,"PyTorch, SQL, Excel",1,0,2,67.8,Data Analyst,13.19
Tier 2,7.32,1,0,0,1,2,"React, JavaScript",0,1,1,50.9,Web Developer,10.36
Tier 3,6.05,1,3,0,0,2,"DSA, PyTorch, Java",2,1,0,50.0,Software Engineer,9.49
Tier 2,5.63,1,4,2,2,3,"Django, Linux",0,1,1,41.6,Web Developer,4.51
Tier 2,6.74,1,2,0,0,3,"Git, AWS, Deep Learning",1,1,1,61.2,DevOps Engineer,9.49
Tier 3,6.76,3,1,1,1,1,"Django, Excel, React, SQL, Python",0,3,2,38.2,Backend Developer,7.93
Tier 2,7.8,0,2,1,4,3,"Node.js, SQL, AWS, Docker",0,3,1,46.7,Backend Developer,10.73
Tier 2,8.86,2,5,0,2,1,"SQL, Java, Docker, HTML/CSS, DSA, Node.js",1,3,2,76.9,Backend Developer,17.6
Tier 3,7.02,2,1,1,1,0,"Machine Learning, Docker",1,1,0,50.7,Backend Developer,11.28
Tier 3,4.8,1,3,0,2,3,JavaScript,0,0,1,26.7,Junior Developer,3.25
Tier 3,6.21,1,1,0,0,1,"DSA, Django, JavaScript",1,1,1,59.5,Web Developer,9.78
Tier 1,8.87,0,4,1,1,3,"Git, Linux",0,0,2,57.8,DevOps Engineer,6.33
Tier 1,5.68,1,1,0,1,2,"Python, Deep Learning, Git",1,1,1,38.6,Junior Developer,5.97
Tier 3,5.79,0,1,0,3,1,React,0,1,0,47.5,Web Developer,4.17
Tier 2,7.14,2,0,0,4,3,"Django, Python, DSA, PyTorch",2,2,0,55.9,Backend Developer,16.36
Tier 3,5.98,0,3,1,4,2,JavaScript,0,0,1,46.0,Junior Developer,4.56
Tier 3,9.32,1,3,0,1,2,"Machine Learning, Python, TensorFlow, Git, AWS, Django",2,3,1,68.0,Data Scientist,23.96
Tier 3,8.55,2,0,4,1,2,"Node.js, Docker, JavaScript, React, Deep Learning",1,3,1,73.8,Web Developer,15.04
Tier 2,7.57,1,2,0,1,5,"DSA, Git, Docker",1,1,1,46.3,DevOps Engineer,16.55
Tier 3,8.54,2,3,0,2,1,"SQL, DSA, PyTorch, Django, AWS, Machine Learning",3,2,1,58.7,Backend Developer,17.59
